  8.223684E-05 -1.011569E+01
  8.426809E-05 -1.011569E+01
  8.634951E-05 -1.011569E+01
  8.848235E-05 -1.011569E+01
  9.066786E-05 -1.011569E+01
  9.290736E-05 -1.011569E+01
  9.520217E-05 -1.011569E+01
  9.755366E-05 -1.011569E+01
  9.996324E-05 -1.011569E+01
  1.024323E-04 -1.011569E+01
  1.049624E-04 -1.011569E+01
  1.075550E-04 -1.011569E+01
  1.102116E-04 -1.011569E+01
  1.129338E-04 -1.011569E+01
  1.157233E-04 -1.011569E+01
  1.185816E-04 -1.011569E+01
  1.215106E-04 -1.011569E+01
  1.245119E-04 -1.011569E+01
  1.275874E-04 -1.011569E+01
  1.307388E-04 -1.011569E+01
  1.339680E-04 -1.011569E+01
  1.372770E-04 -1.011569E+01
  1.406678E-04 -1.011569E+01
  1.441423E-04 -1.011569E+01
  1.477026E-04 -1.011569E+01
  1.513508E-04 -1.011569E+01
  1.550892E-04 -1.011569E+01
  1.589199E-04 -1.011569E+01
  1.628452E-04 -1.011569E+01
  1.668675E-04 -1.011569E+01
  1.709891E-04 -1.011569E+01
  1.752126E-04 -1.011569E+01
  1.795403E-04 -1.011569E+01
  1.839750E-04 -1.011569E+01
  1.885191E-04 -1.011569E+01
  1.931756E-04 -1.011569E+01
  1.979470E-04 -1.011569E+01
  2.028363E-04 -1.011569E+01
  2.078463E-04 -1.011569E+01
  2.129802E-04 -1.011569E+01
  2.182408E-04 -1.011569E+01
  2.236313E-04 -1.011569E+01
  2.291550E-04 -1.011569E+01
  2.348151E-04 -1.011569E+01
  2.406151E-04 -1.011569E+01
  2.465583E-04 -1.011569E+01
  2.526482E-04 -1.011569E+01
  2.588887E-04 -1.011569E+01
  2.652832E-04 -1.011569E+01
  2.718357E-04 -1.011569E+01
  2.785500E-04 -1.011569E+01
  2.854302E-04 -1.011569E+01
  2.924804E-04 -1.011569E+01
  2.997046E-04 -1.011569E+01
  3.071073E-04 -1.011569E+01
  3.146929E-04 -1.011569E+01
  3.224658E-04 -1.011569E+01
  3.304307E-04 -1.011569E+01
  3.385923E-04 -1.011569E+01
  3.469556E-04 -1.011569E+01
  3.555254E-04 -1.011569E+01
  3.643068E-04 -1.011569E+01
  3.733052E-04 -1.011569E+01
  3.825259E-04 -1.011569E+01
  3.919743E-04 -1.011569E+01
  4.016560E-04 -1.011569E+01
  4.115769E-04 -1.011569E+01
  4.217429E-04 -1.011569E+01
  4.321599E-04 -1.011569E+01
  4.428343E-04 -1.011569E+01
  4.537723E-04 -1.011569E+01
  4.649805E-04 -1.011569E+01
  4.764655E-04 -1.011569E+01
  4.882342E-04 -1.011569E+01
  5.002936E-04 -1.011569E+01
  5.126508E-04 -1.011569E+01
  5.253133E-04 -1.011569E+01
  5.382885E-04 -1.011569E+01
  5.515842E-04 -1.011569E+01
  5.652084E-04 -1.011569E+01
  5.791690E-04 -1.011569E+01
  5.934745E-04 -1.011569E+01
  6.081333E-04 -1.011569E+01
  6.231542E-04 -1.011569E+01
  6.385461E-04 -1.011569E+01
  6.543182E-04 -1.011569E+01
  6.704799E-04 -1.011569E+01
  6.870407E-04 -1.011569E+01
  7.040106E-04 -1.011569E+01
  7.213997E-04 -1.011569E+01
  7.392183E-04 -1.011569E+01
  7.574769E-04 -1.011569E+01
  7.761866E-04 -1.011569E+01
  7.953584E-04 -1.011569E+01
  8.150038E-04 -1.011569E+01
  8.351344E-04 -1.011569E+01
  8.557622E-04 -1.011569E+01
  8.768995E-04 -1.011569E+01
  8.985589E-04 -1.011569E+01
  9.207534E-04 -1.011569E+01
  9.434960E-04 -1.011569E+01
  9.668003E-04 -1.011569E+01
  9.906803E-04 -1.011569E+01
  1.015150E-03 -1.011569E+01
  1.040224E-03 -1.011569E+01
  1.065918E-03 -1.011569E+01
  1.092246E-03 -1.011569E+01
  1.119224E-03 -1.011569E+01
  1.146869E-03 -1.011569E+01
  1.175197E-03 -1.011569E+01
  1.204224E-03 -1.011569E+01
  1.233969E-03 -1.011569E+01
  1.264448E-03 -1.011569E+01
  1.295680E-03 -1.011569E+01
  1.327683E-03 -1.011569E+01
  1.360477E-03 -1.011569E+01
  1.394080E-03 -1.011569E+01
  1.428514E-03 -1.011569E+01
  1.463798E-03 -1.011569E+01
  1.499954E-03 -1.011569E+01
  1.537003E-03 -1.011569E+01
  1.574967E-03 -1.011569E+01
  1.613869E-03 -1.011569E+01
  1.653731E-03 -1.011569E+01
  1.694579E-03 -1.011569E+01
  1.736435E-03 -1.011569E+01
  1.779325E-03 -1.011569E+01
  1.823274E-03 -1.011569E+01
  1.868309E-03 -1.011569E+01
  1.914456E-03 -1.011569E+01
  1.961743E-03 -1.011569E+01
  2.010198E-03 -1.011569E+01
  2.059850E-03 -1.011569E+01
  2.110728E-03 -1.011569E+01
  2.162863E-03 -1.011569E+01
  2.216286E-03 -1.011569E+01
  2.271028E-03 -1.011569E+01
  2.327123E-03 -1.011569E+01
  2.384603E-03 -1.011569E+01
  2.443502E-03 -1.011569E+01
  2.503857E-03 -1.011569E+01
  2.565702E-03 -1.011569E+01
